dataset,seed,candidate,category,source_work_identity,bootstrap_work_index,bits_per_byte,nll_sum,tokens,source_chars,source_bytes
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:b29056e54351984271d354223350c2c0e94dcae8431803e264550f6df5528ae0,125,4.313957867615344,843.2385807037354,88,94,282
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:fdaf3e5c564d1fef3cb339a1a78ce321007ffcd4ae76634df06491404e2d790d,126,5.1840030643980395,603.6705541610718,59,56,168
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:fdaf3e5c564d1fef3cb339a1a78ce321007ffcd4ae76634df06491404e2d790d,126,3.9481165301876366,706.049467086792,74,86,258
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:c0d9a39e666a7ba3cb128c960ab59085693db00266fdb3598d712d408ad50f9e,127,4.838661762241469,563.4559993743896,55,56,168
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:c0d9a39e666a7ba3cb128c960ab59085693db00266fdb3598d712d408ad50f9e,127,3.3259204889477454,719.2699518203735,73,104,312
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:1d033e07cbbd2f56baeb0de3a7267aec96aa26f40a520548be699e34c6f593fb,128,5.126246138948432,596.9448337554932,58,56,168
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:1d033e07cbbd2f56baeb0de3a7267aec96aa26f40a520548be699e34c6f593fb,128,4.482454103186454,652.4700889587402,68,70,210
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:ef3091af73f81f7aa9ad98903d1a6564c5e70fc6bfac57c05e0216140de53019,129,4.685470050467032,545.6170196533203,53,56,168
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:ef3091af73f81f7aa9ad98903d1a6564c5e70fc6bfac57c05e0216140de53019,129,3.3556240150531242,676.8489255905151,70,97,291
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:e174fe180684df3732dfd1d6a206c5942d559b99d607abfc74a545d2f1500770,130,5.257258018068198,612.201000213623,59,56,168
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:e174fe180684df3732dfd1d6a206c5942d559b99d607abfc74a545d2f1500770,130,3.7560706343853725,710.7581672668457,72,91,273
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:3f340092ec4937ce4da75f03b7a9c1cf4575f5587981b6871f8c192d11518453,131,5.052412660209722,588.3470191955566,57,56,168
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:3f340092ec4937ce4da75f03b7a9c1cf4575f5587981b6871f8c192d11518453,131,3.833506350853793,725.4112644195557,75,91,273
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:91d058c7a65dd9d33e6dd58407e1488f3ba7826aa7baa09aaa0a5429aa8cc05d,132,5.295536221239683,616.6584482192993,58,56,168
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:91d058c7a65dd9d33e6dd58407e1488f3ba7826aa7baa09aaa0a5429aa8cc05d,132,4.01513066087065,818.2244901657104,89,98,294
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:5b5f45eb2388dab30abcd3256c93789b4918dffce8f69c674566013f3a27aba2,133,5.4128837347830965,630.3234167098999,62,56,168
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:5b5f45eb2388dab30abcd3256c93789b4918dffce8f69c674566013f3a27aba2,133,4.060210737098758,726.095495223999,73,86,258
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:02073f4ed359875da9e83585c0adbde6729e0f9ecc81c747f6ef45581130e11b,135,4.839131561516076,563.5107069015503,54,56,168
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:02073f4ed359875da9e83585c0adbde6729e0f9ecc81c747f6ef45581130e11b,135,3.467234665979422,713.781268119812,76,99,297
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:b54fd728dcb08f9a2f95f919a11295f926c265039dfdaca0b6895bc7ea755997,136,4.98965556030683,581.0390348434448,55,56,168
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:b54fd728dcb08f9a2f95f919a11295f926c265039dfdaca0b6895bc7ea755997,136,3.515010578947996,789.3999738693237,82,108,324
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:bfac3b8d09815884099ca4b763e3d17dfd63f946c3aa7658cb6f6c34b89519e0,137,5.449630923827651,634.6025800704956,59,56,168
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:bfac3b8d09815884099ca4b763e3d17dfd63f946c3aa7658cb6f6c34b89519e0,137,3.942065631034694,803.3349132537842,83,98,294
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:6c1c55a0b553530a2286c0f85a6c01232aadb888057449e668db93ec052e0c43,138,4.817658159884298,561.0101566314697,53,56,168
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:6c1c55a0b553530a2286c0f85a6c01232aadb888057449e668db93ec052e0c43,138,3.507677993527951,700.2250881195068,73,96,288
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:40390ea59b79592830d41047399a379e80ec9cf836a1366b3e62e790630c20ff,139,6.057647839418771,705.4053754806519,69,56,168
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:40390ea59b79592830d41047399a379e80ec9cf836a1366b3e62e790630c20ff,139,4.401519870024131,832.8959970474243,86,91,273
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:ebebd64bf0b5de4732dae311570358196fce950bbab9cecdef7c49808c0fa99f,141,6.260290805467529,260.35817527770996,25,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:ebebd64bf0b5de4732dae311570358196fce950bbab9cecdef7c49808c0fa99f,141,4.188686498868258,339.69501972198486,35,39,117
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:a710253a4182d22d7f68a0b8ce0d379b9f0b4ee8e8ce83fd3dff73f68a08fb08,142,4.886224248992322,203.21235370635986,20,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:a710253a4182d22d7f68a0b8ce0d379b9f0b4ee8e8ce83fd3dff73f68a08fb08,142,3.9984991239450887,257.7540006637573,28,31,93
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:725646d6032955b3d05f353f8bbaee87abbe9f31a68b8aa49702706d6e647ba0,143,5.682963918750635,236.347825050354,23,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:725646d6032955b3d05f353f8bbaee87abbe9f31a68b8aa49702706d6e647ba0,143,4.232739011142821,316.86240005493164,33,36,108
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:c82a7a1355653c92751da93125add2f0fa9212cec47b9a1d912e8106220e4b24,145,5.254390995209395,218.5239782333374,21,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:c82a7a1355653c92751da93125add2f0fa9212cec47b9a1d912e8106220e4b24,145,3.5813869504454123,275.5495376586914,29,37,111
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:95d997c8ce33b8c1dc8387c5da04b0c45cf859e5f09b827d78a186928532cc9b,146,4.534114651507546,188.5685272216797,19,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:95d997c8ce33b8c1dc8387c5da04b0c45cf859e5f09b827d78a186928532cc9b,146,3.1255893916228725,246.98025608062744,25,38,114
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:c92387cbae2b90fa7d8bab25d67e9c636fdb3cba0887b1b7b0d13f1fa3ab0cb8,147,4.956819091311965,206.14831066131592,20,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:c92387cbae2b90fa7d8bab25d67e9c636fdb3cba0887b1b7b0d13f1fa3ab0cb8,147,3.890828871783896,234.6317844390869,24,29,87
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:93e4fcc5ba6b74de227ba1b803ecc0ca5117d2d9d57875f7a0fe545f28bab9bc,148,4.597160028729815,191.1905107498169,19,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:93e4fcc5ba6b74de227ba1b803ecc0ca5117d2d9d57875f7a0fe545f28bab9bc,148,3.863182570853951,224.9313449859619,24,28,84
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:f3f9371b02ca1e1bd14201a06b99a374f12942a3c9b6998dfaac30c83bd4a481,150,4.409935908451223,183.40407848358154,18,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:f3f9371b02ca1e1bd14201a06b99a374f12942a3c9b6998dfaac30c83bd4a481,150,2.7149642905788407,231.46999073028564,24,41,123
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:37d69a2bb02637d1b267db8e41d353b8cba11b1554864e0d823a2a734f4f1e69,151,4.200656870612104,174.70040798187256,17,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:37d69a2bb02637d1b267db8e41d353b8cba11b1554864e0d823a2a734f4f1e69,151,2.89439238751673,240.7487907409668,26,40,120
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:d0f0fb23274d9b86a466b29e9ce6740f553deb34661507ee079726f4cdcdf8d6,155,4.969653904304636,206.68209552764893,20,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:d0f0fb23274d9b86a466b29e9ce6740f553deb34661507ee079726f4cdcdf8d6,155,3.4623673392311267,259.1924571990967,26,36,108
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:2297055a181a7d119623c331debcddb1c40a1086ed01997f39043746ad467ba2,156,4.574254393254041,190.2378921508789,18,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:2297055a181a7d119623c331debcddb1c40a1086ed01997f39043746ad467ba2,156,3.3407904110730278,257.03819942474365,26,37,111
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:f2a324305c2fb3858679ae70e310a30b8480f731708f91979782f3feab66f0e9,157,4.809702357110485,200.02989768981934,20,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:f2a324305c2fb3858679ae70e310a30b8480f731708f91979782f3feab66f0e9,157,3.149050928688943,268.47896003723145,29,41,123
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:63138c8df014f107c380b0cf80cdeafef7f67d366132b8366c45bc3932922676,158,4.928802865245192,204.9831485748291,20,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:63138c8df014f107c380b0cf80cdeafef7f67d366132b8366c45bc3932922676,158,3.225287455813629,261.56507205963135,27,39,117
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:b5433f104d7c7fee81ae0f709efb0e59885b2782d555f6e7a1e46d58b12fa53e,160,5.3871949663097505,224.04714012145996,22,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:b5433f104d7c7fee81ae0f709efb0e59885b2782d555f6e7a1e46d58b12fa53e,160,3.92321661584075,269.21728706359863,27,33,99
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:58b50a9961a5c0c47285ddf483922e3341fc7d56bc5998b16a06aea67e9e6b65,161,4.624165065602575,192.31361865997314,20,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:58b50a9961a5c0c47285ddf483922e3341fc7d56bc5998b16a06aea67e9e6b65,161,3.5173069820709375,234.0490961074829,24,32,96
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:46cfbe016161f539c76c0eadae3251504d8ddc1b1f2da8a2c4b5df05e1b10a54,162,4.444215467490177,184.82972526550293,18,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:46cfbe016161f539c76c0eadae3251504d8ddc1b1f2da8a2c4b5df05e1b10a54,162,3.503179387912701,218.5397024154663,22,30,90
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:b4d24acf51e9b6d9b6333dbc44b08b2e8d3a2c225ef8d782960a18bee55391ac,164,4.905263141201197,204.00415897369385,20,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:b4d24acf51e9b6d9b6333dbc44b08b2e8d3a2c225ef8d782960a18bee55391ac,164,3.4892708410746667,282.9736547470093,29,39,117
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:d9148e62ba7d224cec49e8c2d03eebe88c4e917c46770162b98f1c252aacbbcb,165,4.979718627136388,207.10067558288574,20,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:d9148e62ba7d224cec49e8c2d03eebe88c4e917c46770162b98f1c252aacbbcb,165,3.847375513286796,240.01177406311035,25,30,90
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:1cdb06ba578c18a0d92a5d2b673ada1f2bbd306ad128e71590475f97181af08d,166,5.947879963281414,247.3653736114502,24,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:1cdb06ba578c18a0d92a5d2b673ada1f2bbd306ad128e71590475f97181af08d,166,3.7930325379107797,276.058629989624,28,35,105
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:efd8c8b4f2379cf233f2447c3caa970976e4ce7c343d8e15de25fabbc90d8ea5,167,5.110384785093459,212.53492832183838,21,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:efd8c8b4f2379cf233f2447c3caa970976e4ce7c343d8e15de25fabbc90d8ea5,167,3.840097081258386,247.54297924041748,25,31,93
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:08cc3131bd9ab70eefb959fd2084c0e6e730dc7282b6b2cfd773b6c62ef623b1,168,5.452383063913608,226.7582368850708,23,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:08cc3131bd9ab70eefb959fd2084c0e6e730dc7282b6b2cfd773b6c62ef623b1,168,4.401755198232121,274.595778465271,29,30,90
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:541f1d6c550da5f769a4fa1633129030f6345608bfd24cbc284a0d5d993ba39e,170,5.639688382934428,234.54804611206055,23,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:541f1d6c550da5f769a4fa1633129030f6345608bfd24cbc284a0d5d993ba39e,170,3.9355120743179577,278.2446880340576,29,34,102
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:27e9e2d2d1822853dc9cbea63f6da0af913dc5d06bc057116d102dd86818c903,171,5.067047381384983,210.73257637023926,21,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:27e9e2d2d1822853dc9cbea63f6da0af913dc5d06bc057116d102dd86818c903,171,4.076896523989957,262.80770778656006,28,31,93
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:6003bd819db6d1b6be1af44a06c35c90279c5ab069232dd647c7895a664ac21c,172,5.0504092064650115,210.0406141281128,21,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:6003bd819db6d1b6be1af44a06c35c90279c5ab069232dd647c7895a664ac21c,172,4.371901492472259,354.55342960357666,36,39,117
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:20dd2aad581146d93facd1bf8ebb5fd2db2ab82b03d63159dd64c1ac8ad32d69,174,5.266280316380681,219.01844120025635,21,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:20dd2aad581146d93facd1bf8ebb5fd2db2ab82b03d63159dd64c1ac8ad32d69,174,3.028242183843037,283.3673667907715,28,45,135
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:ec3fcaa5389562f70e9352f004b5a58f35e5aa32e106c2d68b7ef4093c1c1154,175,6.356701115060443,264.3677673339844,25,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:ec3fcaa5389562f70e9352f004b5a58f35e5aa32e106c2d68b7ef4093c1c1154,175,4.026635520627172,343.299280166626,37,41,123
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:b03e4f3d5c59272c852f4424c6b0ca33d74773d02cfd03076bbb0a63f6ece36c,176,4.5481247022121325,189.15118885040283,19,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:b03e4f3d5c59272c852f4424c6b0ca33d74773d02cfd03076bbb0a63f6ece36c,176,3.6821553533457556,260.3321113586426,27,34,102
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:c12052fac471416f40bdd8e54f982ef43af92421536d06be6728913a1c3b2a74,177,4.645232252402665,193.1897783279419,19,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:c12052fac471416f40bdd8e54f982ef43af92421536d06be6728913a1c3b2a74,177,2.812214903488819,280.69615173339844,29,48,144
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:17e4cde680a171bb0bc06d0b374e0a35309d940ee80bbe1877e616a58b9b5f65,178,5.629187626755187,234.11133193969727,23,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:17e4cde680a171bb0bc06d0b374e0a35309d940ee80bbe1877e616a58b9b5f65,178,3.5460914121646114,324.45115089416504,34,44,132
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:537c4deb49b8fbf57d7d533af3f71cb584a24f292df4003eaa93dcb8bf9f656b,180,5.282739078999272,219.70294189453125,22,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:537c4deb49b8fbf57d7d533af3f71cb584a24f292df4003eaa93dcb8bf9f656b,180,4.0379250518841046,235.1056146621704,24,28,84
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:1543f0eb0ec3c87a0857c70479c3763ac032cb6b01385db68e9c36abe64965d8,181,5.147589035230947,214.08220958709717,20,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:1543f0eb0ec3c87a0857c70479c3763ac032cb6b01385db68e9c36abe64965d8,181,3.2392859616315492,262.70032596588135,28,39,117
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:f599ca22e241d5642b42db0e5265206745023ee703e328c7e4a2ccc8b679f324,182,4.600255647652285,191.3192539215088,19,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:f599ca22e241d5642b42db0e5265206745023ee703e328c7e4a2ccc8b679f324,182,3.5736813510250487,304.68171977996826,33,41,123
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:ef20c949f74f9a74bbf1bbd7aa10f372e25ef2f3a5625829c418798b7e90418b,183,4.932707031936919,205.14551830291748,19,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:ef20c949f74f9a74bbf1bbd7aa10f372e25ef2f3a5625829c418798b7e90418b,183,3.208984770537564,260.2429533004761,25,39,117
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:26f643e5ddb3ec96ed43c0a51a63fc966a990dce828b1aef189e7ff561f2c9cc,185,7.258996741957211,301.8931875228882,30,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:26f643e5ddb3ec96ed43c0a51a63fc966a990dce828b1aef189e7ff561f2c9cc,185,4.611697751955599,354.82096767425537,37,37,111
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:1fde20099244cbf0268af498731d9c131d6053dba57b8ed220e16b805ecc4aa5,186,7.200788915669432,299.47239208221436,28,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:1fde20099244cbf0268af498731d9c131d6053dba57b8ed220e16b805ecc4aa5,186,4.821568278986088,380.9944362640381,38,38,114
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:a60bb7c868c16d0b2085e5781ee0922037c79c60f7021ffe169f6b00413949ff,188,5.470523404099275,227.5126724243164,22,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:a60bb7c868c16d0b2085e5781ee0922037c79c60f7021ffe169f6b00413949ff,188,3.830372459279875,262.8461751937866,27,33,99
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:7bdae5cf4a3e33c59c8885ca731088d3471afa0c8cd5d7ac0ed43e5e4833cec8,189,6.400102175280759,266.17276668548584,25,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:7bdae5cf4a3e33c59c8885ca731088d3471afa0c8cd5d7ac0ed43e5e4833cec8,189,4.742118085257473,335.2725496292114,34,34,102
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:2d3a39431d0e3e54c00957a911c0b56d8cb87cc6d716198e3e7c1334ce30d3a7,190,4.486458740504885,186.58657360076904,19,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:2d3a39431d0e3e54c00957a911c0b56d8cb87cc6d716198e3e7c1334ce30d3a7,190,3.324670182067137,283.4517488479614,30,41,123
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:532a7b2271df1f5aff396fde6fa067129d53514d8c3e188471baea07844a2a7b,191,5.478672125545316,227.8515682220459,22,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:532a7b2271df1f5aff396fde6fa067129d53514d8c3e188471baea07844a2a7b,191,3.2749944382277913,292.83685779571533,30,43,129
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:317029be6482e79a4f0eab267d258b282d08dc6d6e488dd9b7504045b9634251,192,5.69346758716943,236.78466033935547,23,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:317029be6482e79a4f0eab267d258b282d08dc6d6e488dd9b7504045b9634251,192,3.8839768326526323,282.67759704589844,30,35,105
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:aff1efedbcf7c2745d2aed3393452d82217b77a0471588f975ef7780c2e4affb,193,5.088297488932531,211.61634349822998,19,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:aff1efedbcf7c2745d2aed3393452d82217b77a0471588f975ef7780c2e4affb,193,3.460427682860236,251.85149765014648,24,35,105
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:9b38a73001aa60bbb7725572f504f25dec15ed5ef0706da0086f73cff35849c6,194,5.077228937764222,211.15601539611816,20,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:9b38a73001aa60bbb7725572f504f25dec15ed5ef0706da0086f73cff35849c6,194,4.083257055916116,271.7086191177368,28,32,96
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:4b809b255a7b09ef0856a3fd244bac5efb2d6d4d7aaa88c8b196b55d0dc24338,196,5.196860276083572,216.13134288787842,21,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:4b809b255a7b09ef0856a3fd244bac5efb2d6d4d7aaa88c8b196b55d0dc24338,196,3.67780063700732,267.67199993133545,28,35,105
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:b86b595ab18b83df5bcd05904ef45ba3b215ef461ac2e6b07901a4750982c9f1,197,5.739909529967201,238.71612644195557,23,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:b86b595ab18b83df5bcd05904ef45ba3b215ef461ac2e6b07901a4750982c9f1,197,3.765508631018297,274.05542755126953,27,35,105
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:fa846c61bf98b31eec936ff30e32da64298e852253448ae6b7431d84ff91a93c,198,5.476561348074746,227.76378345489502,22,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:fa846c61bf98b31eec936ff30e32da64298e852253448ae6b7431d84ff91a93c,198,3.6081749968642636,307.6225481033325,33,41,123
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:e7facfb844725166b3323bb18bc7c8d0a103741c543ad23a6b0872312c27b00a,199,4.372336258733891,181.84035301208496,18,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:e7facfb844725166b3323bb18bc7c8d0a103741c543ad23a6b0872312c27b00a,199,2.9321170473281484,256.0809717178345,26,42,126
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:cb9fa44825fdf64ca0cc20b43e52b6794cdaa8f9281d5127111a3e7db5152e1a,200,5.924907392157925,246.40997123718262,24,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:cb9fa44825fdf64ca0cc20b43e52b6794cdaa8f9281d5127111a3e7db5152e1a,200,4.239389528544485,299.7291316986084,32,34,102
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:d6e2432872cc14e525892992dba6be69f57465e92100f664763ac948afad6ca6,201,5.767661315510007,239.8702907562256,22,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:d6e2432872cc14e525892992dba6be69f57465e92100f664763ac948afad6ca6,201,4.269791473214494,266.36345291137695,23,30,90
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:5f5b3982dab2403ac9654c377bda065e729fe09856a43043f143e68a8a6400ee,202,5.9225960599854295,246.31384563446045,23,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:5f5b3982dab2403ac9654c377bda065e729fe09856a43043f143e68a8a6400ee,202,4.555959679221828,293.6894063949585,29,31,93
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:0f84e76693e8fbf368fe0c04314a40e46d2eefca885c9796f874cadef3c1330d,203,4.700802873791094,195.5008955001831,19,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:0f84e76693e8fbf368fe0c04314a40e46d2eefca885c9796f874cadef3c1330d,203,3.589488143633721,238.8521842956543,23,32,96
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:31b0bc057ce4440bc36fe72505c6bc4a0d66b128b0b6577d1fb6877d51956894,204,4.724732379315005,196.49609565734863,18,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:31b0bc057ce4440bc36fe72505c6bc4a0d66b128b0b6577d1fb6877d51956894,204,3.22256108785638,241.24058628082275,24,36,108
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:b69b0b5bb921e91c08a90a0c477ed443dddc07adcc03a27e44adbf5114a8c4f3,205,4.758800468486458,197.91294765472412,20,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:b69b0b5bb921e91c08a90a0c477ed443dddc07adcc03a27e44adbf5114a8c4f3,205,3.384090319209636,239.25861167907715,25,34,102
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:f2527f6afd47070aebc0483c349437b1252993e2783bdfdf91660f614192b86b,207,5.399123797628695,224.54324626922607,21,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:f2527f6afd47070aebc0483c349437b1252993e2783bdfdf91660f614192b86b,207,3.156979608092871,328.23772716522217,35,50,150
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:5ea56c919858c6b27fc31fafeef6d65215312c432b7dcd42c15da4fc1dba28e7,208,4.447470548726527,184.9651002883911,18,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:5ea56c919858c6b27fc31fafeef6d65215312c432b7dcd42c15da4fc1dba28e7,208,2.993086368217967,273.8537178039551,30,44,132
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:89ef6c35503bd77477e7e6111767b655e2b57b714375233b40ef9dc5dd12dc3b,209,5.221020169566579,217.13612461090088,22,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:89ef6c35503bd77477e7e6111767b655e2b57b714375233b40ef9dc5dd12dc3b,209,4.010773161892152,266.88538646698,29,32,96
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:0097773272bafa08c1d34bbcbc1cf8baaca409b3f77d60dd34c0ad2bc423065d,210,5.068145777248493,210.77825736999512,21,20,60
hardened,1,j-reversible-sp-unigram-48k,kakikudashi,sha256:0097773272bafa08c1d34bbcbc1cf8baaca409b3f77d60dd34c0ad2bc423065d,210,4.210775083870112,262.68181896209717,28,30,90
hardened,1,j-reversible-sp-unigram-48k,kanbun,sha256:de9c54959008529be09eeafb3dd818251358e47c8f81d934422c2d98f8bb75f8,212,4.677755157714687,194.54236793518066,19,20,60
